n	czas	liczbaPorównań
3000	137381	9000000
3000	137050	9000000
3000	137027	9000000
3000	136561	9000000
3000	140226	9000000
3000	137566	9000000
3000	142545	9000000
3000	135902	9000000
3000	138100	9000000
3000	136681	9000000
3000	135980	9000000
3000	138510	9000000
3000	135954	9000000
3000	135861	9000000
3000	135932	9000000
3000	136834	9000000
3000	138360	9000000
3000	136693	9000000
3000	137983	9000000
3000	136442	9000000
3000	135038	9000000
3000	135595	9000000
3000	135562	9000000
3000	136810	9000000
3000	135656	9000000
3000	135520	9000000
3000	138584	9000000
3000	135270	9000000
3000	134334	9000000
3000	137050	9000000
3000	137207	9000000
3000	134079	9000000
3000	135613	9000000
3000	133112	9000000
3000	136717	9000000
3000	136076	9000000
3000	134135	9000000
3000	137136	9000000
3000	132551	9000000
3000	137030	9000000
3000	136691	9000000
3000	135809	9000000
3000	140023	9000000
3000	137374	9000000
3000	134503	9000000
3000	135653	9000000
3000	137126	9000000
3000	135472	9000000
3000	137863	9000000
3000	137117	9000000
3000	136229	9000000
3000	133893	9000000
3000	137257	9000000
3000	137981	9000000
3000	139552	9000000
3000	133104	9000000
3000	131470	9000000
3000	137339	9000000
3000	140976	9000000
3000	136477	9000000
3000	140639	9000000
3000	140904	9000000
3000	137847	9000000
3000	136273	9000000
3000	137614	9000000
3000	134656	9000000
3000	140291	9000000
3000	136084	9000000
3000	135672	9000000
3000	136372	9000000
3000	137376	9000000
3000	137593	9000000
3000	137532	9000000
3000	136706	9000000
3000	144323	9000000
3000	135632	9000000
3000	138912	9000000
3000	137816	9000000
3000	136586	9000000
3000	136830	9000000
3000	135415	9000000
3000	136184	9000000
3000	137752	9000000
3000	136520	9000000
3000	136349	9000000
3000	138264	9000000
3000	137174	9000000
3000	135685	9000000
3000	135728	9000000
3000	137155	9000000
3000	136036	9000000
3000	136716	9000000
3000	137067	9000000
3000	134551	9000000
3000	140917	9000000
3000	139547	9000000
3000	136312	9000000
3000	136225	9000000
3000	141091	9000000
3000	135298	9000000
3000	138978	9000000
3000	135459	9000000
3000	136862	9000000
3000	138743	9000000
3000	135267	9000000
3000	136510	9000000
3000	132832	9000000
3000	136304	9000000
3000	135827	9000000
3000	136083	9000000
3000	135707	9000000
3000	136340	9000000
3000	137460	9000000
3000	140489	9000000
3000	138921	9000000
3000	137018	9000000
3000	138525	9000000
3000	138686	9000000
3000	131231	9000000
3000	137432	9000000
3000	136428	9000000
3000	134992	9000000
3000	135522	9000000
3000	135950	9000000
3000	136162	9000000
3000	136671	9000000
3000	138781	9000000
3000	135916	9000000
3000	136457	9000000
3000	136995	9000000
3000	135904	9000000
3000	135653	9000000
3000	136928	9000000
3000	135210	9000000
3000	136041	9000000
3000	137372	9000000
3000	137586	9000000
3000	136884	9000000
3000	136691	9000000
3000	136860	9000000
3000	137386	9000000
3000	139224	9000000
3000	135191	9000000
3000	133557	9000000
3000	132205	9000000
3000	137751	9000000
3000	135473	9000000
3000	135704	9000000
3000	136149	9000000
3000	136452	9000000
3000	138384	9000000
3000	133958	9000000
3000	133649	9000000
3000	140521	9000000
3000	136490	9000000
3000	139654	9000000
3000	136479	9000000
3000	142943	9000000
3000	136901	9000000
3000	139632	9000000
3000	140312	9000000
3000	139624	9000000
3000	137536	9000000
3000	135161	9000000
3000	138191	9000000
3000	135154	9000000
3000	135838	9000000
3000	137101	9000000
3000	137664	9000000
3000	139610	9000000
3000	137334	9000000
3000	138639	9000000
3000	132699	9000000
3000	131975	9000000
3000	136882	9000000
3000	136957	9000000
3000	133109	9000000
3000	136852	9000000
3000	136396	9000000
3000	132732	9000000
3000	137162	9000000
3000	133296	9000000
3000	137596	9000000
3000	136138	9000000
3000	133815	9000000
3000	134854	9000000
3000	137215	9000000
3000	137878	9000000
3000	138852	9000000
3000	138266	9000000
3000	135950	9000000
3000	135433	9000000
3000	136216	9000000
3000	136370	9000000
3000	138661	9000000
3000	135768	9000000
3000	136716	9000000
3000	135402	9000000
3000	136706	9000000
3000	136884	9000000
3000	138325	9000000
3000	138375	9000000
3000	136705	9000000
3000	140063	9000000
3000	134859	9000000
3000	137075	9000000
3000	135484	9000000
3000	136611	9000000
3000	137204	9000000
3000	136628	9000000
3000	132892	9000000
3000	135963	9000000
3000	136639	9000000
3000	135610	9000000
3000	138942	9000000
3000	136055	9000000
3000	136632	9000000
3000	137357	9000000
3000	136173	9000000
3000	137351	9000000
3000	136287	9000000
3000	134403	9000000
3000	136311	9000000
3000	135797	9000000
3000	137474	9000000
3000	135177	9000000
3000	136977	9000000
3000	136130	9000000
3000	136280	9000000
3000	135223	9000000
3000	136578	9000000
3000	136522	9000000
3000	137379	9000000
3000	136644	9000000
3000	136678	9000000
3000	136577	9000000
3000	138762	9000000
3000	134318	9000000
3000	136696	9000000
3000	133879	9000000
3000	135482	9000000
3000	136635	9000000
3000	133560	9000000
3000	134377	9000000
3000	132292	9000000
3000	135852	9000000
3000	134321	9000000
3000	132046	9000000
3000	136502	9000000
3000	136280	9000000
3000	135873	9000000
3000	138163	9000000
3000	134565	9000000
3000	139968	9000000
3000	136626	9000000
3000	134932	9000000
3000	134943	9000000
3000	134502	9000000
3000	136477	9000000
3000	135830	9000000
3000	143916	9000000
3000	136242	9000000
3000	136745	9000000
3000	135870	9000000
3000	138677	9000000
3000	137932	9000000
3000	137230	9000000
3000	135154	9000000
3000	135940	9000000
3000	136406	9000000
3000	135562	9000000
3000	137961	9000000
3000	139213	9000000
3000	137174	9000000
3000	135256	9000000
3000	137086	9000000
3000	136366	9000000
3000	138656	9000000
3000	136948	9000000
3000	135035	9000000
3000	136137	9000000
3000	135452	9000000
3000	136207	9000000
3000	136501	9000000
3000	135925	9000000
3000	135989	9000000
3000	134751	9000000
3000	135937	9000000
3000	140390	9000000
3000	135997	9000000
3000	137169	9000000
3000	133355	9000000
3000	136939	9000000
3000	138003	9000000
3000	132999	9000000
3000	135221	9000000
3000	136475	9000000
3000	134888	9000000
3000	137949	9000000
3000	137071	9000000
3000	136258	9000000
3000	131854	9000000
3000	133612	9000000
3000	138568	9000000
3000	135957	9000000
3000	135476	9000000
3000	137239	9000000
3000	133229	9000000
3000	136712	9000000
3000	132009	9000000
3000	137309	9000000
3000	135938	9000000
3000	137586	9000000
3000	136931	9000000
3000	138391	9000000
3000	135133	9000000
3000	135781	9000000
3000	135233	9000000
3000	136987	9000000
3000	132903	9000000
3000	136221	9000000
3000	137529	9000000
3000	136033	9000000
3000	138335	9000000
3000	136573	9000000
3000	135681	9000000
3000	138383	9000000
3000	136023	9000000
3000	135959	9000000
3000	137160	9000000
3000	136128	9000000
3000	137907	9000000
3000	137875	9000000
3000	134370	9000000
3000	135679	9000000
3000	137087	9000000
3000	136542	9000000
3000	136044	9000000
3000	138523	9000000
3000	137160	9000000
3000	137826	9000000
3000	136013	9000000
3000	135872	9000000
3000	135898	9000000
3000	135969	9000000
3000	137159	9000000
3000	135374	9000000
3000	132894	9000000
3000	135071	9000000
3000	134870	9000000
3000	136893	9000000
3000	140031	9000000
3000	134338	9000000
3000	140519	9000000
3000	134850	9000000
3000	137108	9000000
3000	136445	9000000
3000	139849	9000000
3000	134966	9000000
3000	138605	9000000
3000	134779	9000000
3000	137898	9000000
3000	137632	9000000
3000	137193	9000000
3000	132903	9000000
3000	137389	9000000
3000	139055	9000000
3000	136624	9000000
3000	135739	9000000
3000	138402	9000000
3000	137267	9000000
3000	136911	9000000
3000	137656	9000000
3000	136813	9000000
3000	135977	9000000
3000	134950	9000000
3000	141851	9000000
3000	138097	9000000
3000	136336	9000000
3000	138060	9000000
3000	135835	9000000
3000	140094	9000000
3000	137928	9000000
3000	136289	9000000
3000	139000	9000000
3000	138028	9000000
3000	139116	9000000
3000	136916	9000000
3000	136032	9000000
3000	137237	9000000
3000	136118	9000000
3000	137550	9000000
3000	136210	9000000
3000	137009	9000000
3000	138436	9000000
3000	137333	9000000
3000	136994	9000000
3000	136184	9000000
3000	136382	9000000
3000	136661	9000000
3000	135758	9000000
3000	137261	9000000
3000	135668	9000000
3000	137093	9000000
3000	137169	9000000
3000	136505	9000000
3000	137485	9000000
3000	137301	9000000
3000	137471	9000000
3000	138538	9000000
3000	136235	9000000
3000	137616	9000000
3000	137801	9000000
3000	135738	9000000
3000	134890	9000000
3000	135269	9000000
3000	136553	9000000
3000	135695	9000000
3000	135418	9000000
3000	137167	9000000
3000	135298	9000000
3000	137910	9000000
3000	137690	9000000
3000	132639	9000000
3000	138352	9000000
3000	136679	9000000
3000	136090	9000000
3000	137389	9000000
3000	136215	9000000
3000	140171	9000000
3000	136000	9000000
3000	137879	9000000
3000	138014	9000000
3000	135516	9000000
3000	136037	9000000
3000	136065	9000000
3000	136907	9000000
3000	137736	9000000
3000	139989	9000000
3000	136577	9000000
3000	136811	9000000
3000	135518	9000000
3000	138481	9000000
3000	137756	9000000
3000	135902	9000000
3000	137232	9000000
3000	139032	9000000
3000	136602	9000000
3000	138267	9000000
3000	138292	9000000
3000	134207	9000000
3000	136219	9000000
3000	136596	9000000
3000	136626	9000000
3000	136954	9000000
3000	136913	9000000
3000	136707	9000000
3000	138134	9000000
3000	136521	9000000
3000	136326	9000000
3000	132622	9000000
3000	137084	9000000
3000	137558	9000000
3000	137069	9000000
3000	136406	9000000
3000	141546	9000000
3000	139360	9000000
3000	139611	9000000
3000	137960	9000000
3000	136983	9000000
3000	132454	9000000
3000	135778	9000000
3000	136539	9000000
3000	138308	9000000
3000	135424	9000000
3000	135891	9000000
3000	136316	9000000
3000	137436	9000000
3000	140442	9000000
3000	138258	9000000
3000	132549	9000000
3000	136247	9000000
3000	137478	9000000
3000	137517	9000000
3000	135999	9000000
3000	135911	9000000
3000	136615	9000000
3000	136208	9000000
3000	137350	9000000
3000	134347	9000000
3000	135967	9000000
3000	137663	9000000
3000	138937	9000000
3000	133830	9000000
3000	138894	9000000
3000	133667	9000000
3000	136196	9000000
3000	137856	9000000
3000	136008	9000000
3000	136922	9000000
3000	139215	9000000
3000	136277	9000000
3000	137227	9000000
3000	137194	9000000
3000	134304	9000000
3000	137323	9000000
3000	137448	9000000
3000	136255	9000000
3000	135556	9000000
3000	139267	9000000
3000	137384	9000000
3000	135276	9000000
3000	137049	9000000
3000	131900	9000000
3000	136020	9000000
3000	139969	9000000
3000	135545	9000000
3000	133341	9000000
3000	138518	9000000
3000	131631	9000000
3000	136167	9000000
3000	137328	9000000
3000	140590	9000000
3000	136250	9000000
3000	140647	9000000
3000	136015	9000000
3000	140385	9000000
3000	137150	9000000
3000	138685	9000000
3000	140153	9000000
3000	136282	9000000
3000	136598	9000000
3000	139011	9000000
3000	132951	9000000
3000	135014	9000000
3000	137239	9000000
3000	133702	9000000
3000	136289	9000000
3000	135705	9000000
3000	133402	9000000
3000	135516	9000000
3000	137162	9000000
3000	136470	9000000
3000	137317	9000000
3000	137939	9000000
3000	136409	9000000
3000	133714	9000000
3000	138162	9000000
3000	137596	9000000
3000	132335	9000000
3000	136440	9000000
3000	134253	9000000
3000	135665	9000000
3000	138898	9000000
3000	138334	9000000
3000	136425	9000000
3000	138623	9000000
3000	135190	9000000
3000	138382	9000000
3000	135645	9000000
3000	137498	9000000
3000	136446	9000000
3000	132256	9000000
3000	135445	9000000
3000	135887	9000000
3000	136182	9000000
3000	138233	9000000
3000	136190	9000000
3000	132973	9000000
3000	139801	9000000
3000	136303	9000000
3000	135248	9000000
3000	135438	9000000
3000	141103	9000000
3000	135700	9000000
3000	133108	9000000
3000	133476	9000000
3000	136055	9000000
3000	136219	9000000
3000	137839	9000000
3000	138961	9000000
3000	137202	9000000
3000	133651	9000000
3000	133285	9000000
3000	137132	9000000
3000	136248	9000000
3000	133975	9000000
3000	134846	9000000
3000	136050	9000000
3000	136270	9000000
3000	136702	9000000
3000	136564	9000000
3000	135748	9000000
3000	132378	9000000
3000	138656	9000000
3000	132885	9000000
3000	136097	9000000
3000	135714	9000000
3000	136440	9000000
3000	138171	9000000
3000	136992	9000000
3000	134533	9000000
3000	135217	9000000
3000	137559	9000000
3000	136667	9000000
3000	135930	9000000
3000	134205	9000000
3000	136985	9000000
3000	135578	9000000
3000	135355	9000000
3000	137723	9000000
3000	136040	9000000
3000	136288	9000000
3000	136761	9000000
3000	132466	9000000
3000	137259	9000000
3000	136305	9000000
3000	135923	9000000
3000	135489	9000000
3000	135323	9000000
3000	136123	9000000
3000	137329	9000000
3000	135716	9000000
3000	139106	9000000
3000	139016	9000000
3000	137744	9000000
3000	135599	9000000
3000	136401	9000000
3000	134515	9000000
3000	138825	9000000
3000	138111	9000000
3000	137652	9000000
3000	137271	9000000
3000	135805	9000000
3000	137235	9000000
3000	136904	9000000
3000	137443	9000000
3000	135697	9000000
3000	136611	9000000
3000	135888	9000000
3000	136105	9000000
3000	135034	9000000
3000	135760	9000000
3000	135362	9000000
3000	138392	9000000
3000	135698	9000000
3000	138686	9000000
3000	135869	9000000
3000	134477	9000000
3000	139593	9000000
3000	134715	9000000
3000	138454	9000000
3000	135828	9000000
3000	138813	9000000
3000	140536	9000000
3000	135947	9000000
3000	135904	9000000
3000	135503	9000000
3000	131471	9000000
3000	137230	9000000
3000	132785	9000000
3000	131889	9000000
3000	135604	9000000
3000	136402	9000000
3000	135691	9000000
3000	138025	9000000
3000	136180	9000000
3000	135583	9000000
3000	136787	9000000
3000	136347	9000000
3000	136133	9000000
3000	132157	9000000
3000	136673	9000000
3000	136834	9000000
3000	136324	9000000
3000	141556	9000000
3000	135946	9000000
3000	139923	9000000
3000	137949	9000000
3000	136527	9000000
3000	134977	9000000
3000	136117	9000000
3000	135303	9000000
3000	135767	9000000
3000	132448	9000000
3000	137204	9000000
3000	136892	9000000
3000	133257	9000000
3000	138811	9000000
3000	137176	9000000
3000	133705	9000000
3000	135811	9000000
3000	139681	9000000
3000	131908	9000000
3000	135569	9000000
3000	136577	9000000
3000	132822	9000000
3000	136141	9000000
3000	132930	9000000
3000	137610	9000000
3000	134753	9000000
3000	136874	9000000
3000	146274	9000000
3000	135191	9000000
3000	135992	9000000
3000	135126	9000000
3000	135050	9000000
3000	137824	9000000
3000	136439	9000000
3000	132547	9000000
3000	136790	9000000
3000	136437	9000000
3000	136226	9000000
3000	135456	9000000
3000	136157	9000000
3000	137643	9000000
3000	136055	9000000
3000	136364	9000000
3000	135157	9000000
3000	132466	9000000
3000	135736	9000000
3000	135138	9000000
3000	136827	9000000
3000	138877	9000000
3000	134490	9000000
3000	136055	9000000
3000	136527	9000000
3000	137379	9000000
3000	137339	9000000
3000	133403	9000000
3000	136823	9000000
3000	135251	9000000
3000	137883	9000000
3000	135997	9000000
3000	134903	9000000
3000	136755	9000000
3000	138803	9000000
3000	135063	9000000
3000	139012	9000000
3000	137232	9000000
3000	135974	9000000
3000	136312	9000000
3000	137223	9000000
3000	136222	9000000
3000	136424	9000000
3000	135895	9000000
3000	135661	9000000
3000	132828	9000000
3000	135546	9000000
3000	136997	9000000
3000	136276	9000000
3000	133019	9000000
3000	134691	9000000
3000	136599	9000000
3000	136750	9000000
3000	137610	9000000
3000	132701	9000000
3000	135980	9000000
3000	135657	9000000
3000	135735	9000000
3000	135737	9000000
3000	132561	9000000
3000	132277	9000000
3000	138075	9000000
3000	137275	9000000
3000	137031	9000000
3000	137037	9000000
3000	134854	9000000
3000	136903	9000000
3000	138451	9000000
3000	144030	9000000
3000	137227	9000000
3000	135004	9000000
3000	135675	9000000
3000	135897	9000000
3000	135948	9000000
3000	136088	9000000
3000	135217	9000000
3000	136863	9000000
3000	135437	9000000
3000	136174	9000000
3000	137636	9000000
3000	137525	9000000
3000	134759	9000000
3000	133967	9000000
3000	135802	9000000
3000	137256	9000000
3000	136653	9000000
3000	137050	9000000
3000	138912	9000000
3000	136154	9000000
3000	136448	9000000
3000	137252	9000000
3000	135861	9000000
3000	136008	9000000
3000	135384	9000000
3000	136823	9000000
3000	136200	9000000
3000	137615	9000000
3000	135639	9000000
3000	136969	9000000
3000	136103	9000000
3000	135635	9000000
3000	135910	9000000
3000	137047	9000000
3000	137624	9000000
3000	134143	9000000
3000	136303	9000000
3000	136940	9000000
3000	135768	9000000
3000	135771	9000000
3000	135320	9000000
3000	136258	9000000
3000	136511	9000000
3000	135137	9000000
3000	136073	9000000
3000	138183	9000000
3000	129154	9000000
3000	135447	9000000
3000	137320	9000000
3000	131906	9000000
3000	137465	9000000
3000	136121	9000000
3000	141117	9000000
3000	136500	9000000
3000	137153	9000000
3000	138058	9000000
3000	135753	9000000
3000	136571	9000000
3000	137851	9000000
3000	135019	9000000
3000	136627	9000000
3000	137504	9000000
3000	134652	9000000
3000	137113	9000000
3000	135945	9000000
3000	138113	9000000
3000	137953	9000000
3000	136411	9000000
3000	136039	9000000
3000	137264	9000000
3000	136825	9000000
3000	136846	9000000
3000	138077	9000000
3000	137206	9000000
3000	135833	9000000
3000	136184	9000000
3000	136265	9000000
3000	140924	9000000
3000	136025	9000000
3000	138681	9000000
3000	140266	9000000
